Story_transaction_id,Story Id,Top Up Amount,Done By,Top Up Date,Story Name,Remarks,rid
2711,1296,74000,Abigale Cardoz ,2022-09-05 0:00:00,Mangeshi Universe - Ambivali,Others - Based on Approval,2
2263,1296,500000,Abigale Cardoz ,2022-08-15 0:00:00,Mangeshi Universe - Ambivali,First Wallet Recharge,1
2944,1295,65000,Abigale Cardoz ,2022-09-06 0:00:00,UK Luxecity - Kandivali East,Others - Based on Approval,2
2259,1295,500000,Abigale Cardoz ,2022-08-14 0:00:00,UK Luxecity - Kandivali East,First Wallet Recharge,1
2257,1294,100000,Abigale Cardoz ,2022-08-14 0:00:00,Evernest Aarambh - Chikhali,First Wallet Recharge,1
2778,1293,30000,Abigale Cardoz ,2022-09-06 0:00:00,Paalash 24 - Moshi,Others - Based on Approval,2
2256,1293,100000,Abigale Cardoz ,2022-08-14 0:00:00,Paalash 24 - Moshi,First Wallet Recharge,1
2433,1292,9000,Abigale Cardoz ,2022-09-03 0:00:00,Aagam - Ghatkopar East,Others - Based on Approval,2
2255,1292,100000,Abigale Cardoz ,2022-08-14 0:00:00,Aagam - Ghatkopar East,First Wallet Recharge,1
2509,1291,20000,Abigale Cardoz ,2022-09-03 0:00:00,Bora Realty LLP - Launching Soon ,Others - Based on Approval,2
2246,1291,500000,Abigale Cardoz ,2022-08-13 0:00:00,Bora Realty LLP - Launching Soon ,First Wallet Recharge,1
2380,1290,-17000,Vaibhav Shinde,2022-08-27 0:00:00, Habitat Aura - Off Bannerghatta Road,Other - 17k Transferred to Habitat Eden Heights,2
2245,1290,20000,Abigale Cardoz ,2022-08-13 0:00:00, Habitat Aura - Off Bannerghatta Road,First Wallet Recharge,1
2244,1289,100000,Abigale Cardoz ,2022-08-13 0:00:00,Tavare Enclave - Tavarekere,First Wallet Recharge,1
2243,1288,100000,Abigale Cardoz ,2022-08-13 0:00:00,Smr Vinay Estella - Ms Palya,First Wallet Recharge,1
2875,1287,1000,Abigale Cardoz ,2022-09-06 0:00:00,Sanghvi Infenia - Kalina,Others - Based on Approval,2
2242,1287,500000,Abigale Cardoz ,2022-08-13 0:00:00,Sanghvi Infenia - Kalina,First Wallet Recharge,1
2240,1286,100000,Abigale Cardoz ,2022-08-13 0:00:00,SupremUS - Pashan,First Wallet Recharge,1
2235,1285,500000,Abigale Cardoz ,2022-08-13 0:00:00,Nirvaana Solitaire - Chembur East ,First Wallet Recharge,1
2236,1284,100000,Abigale Cardoz ,2022-08-13 0:00:00,Park Island - Shastri Nagar,First Wallet Recharge,1
2237,1283,125000,Abigale Cardoz ,2022-08-13 0:00:00,GLS Crown Avenue - Sector 92,First Wallet Recharge,1
2238,1282,125000,Abigale Cardoz ,2022-08-13 0:00:00,GLS Hub 86 - Sector 86,First Wallet Recharge,1
2615,1281,2000,Abigale Cardoz ,2022-09-04 0:00:00,Green Meadows -  Dhekale,Others - Based on Approval,2
2232,1281,50000,Abigale Cardoz ,2022-08-12 0:00:00,Green Meadows -  Dhekale,First Wallet Recharge,1
3005,1280,8000,Abigale Cardoz ,2022-09-06 0:00:00,Thanekar Civic - Badlapur East,Others - Based on Approval,2
2239,1280,100000,Abigale Cardoz ,2022-08-13 0:00:00,Thanekar Civic - Badlapur East,First Wallet Recharge,1
2227,1279,25000,Abigale Cardoz ,2022-08-11 0:00:00,Royal Enclave - Malur,First Wallet Recharge,1
2793,1278,2000,Abigale Cardoz ,2022-09-06 0:00:00,Park Avenue - Kanakapura Road,Others - Based on Approval,2
2226,1278,100000,Abigale Cardoz ,2022-08-11 0:00:00,Park Avenue - Kanakapura Road,First Wallet Recharge,1
2994,1277,51000,Abigale Cardoz ,2022-09-06 0:00:00,Sunshine Green Park - Vasai East,Others - Based on Approval,3
2311,1277,135000,Vaibhav Shinde,2022-08-20 0:00:00,Sunshine Green Park - Vasai East,Top-up From Developer,2
2223,1277,45000,Abigale Cardoz ,2022-08-10 0:00:00,Sunshine Green Park - Vasai East,First Wallet Recharge,1
2422,1276,52000,Abigale Cardoz ,2022-09-02 0:00:00,27 East - Dombivali East,Others - Based on Approval,2
2222,1276,500000,Abigale Cardoz ,2022-08-10 0:00:00,27 East - Dombivali East,First Wallet Recharge,1
2681,1275,2000,Abigale Cardoz ,2022-09-05 0:00:00,Kutumb - Talegaon,Others - Based on Approval,2
2231,1275,400000,Abigale Cardoz ,2022-08-12 0:00:00,Kutumb - Talegaon,First Wallet Recharge,1
2221,1274,100000,Abigale Cardoz ,2022-08-10 0:00:00,Maangalya Signature - Kanakapura Road,First Wallet Recharge,1
2961,1273,18000,Abigale Cardoz ,2022-09-06 0:00:00,Sky Residence - Wadala East ,Others - Based on Approval,2
2225,1273,100000,Abigale Cardoz ,2022-08-11 0:00:00,Sky Residence - Wadala East ,First Wallet Recharge,1
2220,1272,100000,Abigale Cardoz ,2022-08-09 0:00:00,Jyothi Woods - Whitefield ,First Wallet Recharge,1
2657,1271,10000,Abigale Cardoz ,2022-09-05 0:00:00,Jupiter Complex - Boisar East ,Others - Based on Approval,2
2219,1271,50000,Abigale Cardoz ,2022-08-09 0:00:00,Jupiter Complex - Boisar East ,First Wallet Recharge,1
2218,1270,-1000,Abigale Cardoz ,2022-08-09 0:00:00,SNR Verity - Sarjapura Road,Others - Rectified,2
2217,1270,34000,Abigale Cardoz ,2022-08-09 0:00:00,SNR Verity - Sarjapura Road,First Wallet Recharge,1
2216,1269,33000,Abigale Cardoz ,2022-08-09 0:00:00,SNR Windmill - Bannergattha Road,First Wallet Recharge,1
2215,1268,34000,Abigale Cardoz ,2022-08-09 0:00:00,SNR Magnolia Park - Sarjapura Road,First Wallet Recharge,1
2931,1265,2000,Abigale Cardoz ,2022-09-06 0:00:00,Vasant Estella -  Chinchwad,Others - Based on Approval,2
2214,1265,300000,Abigale Cardoz ,2022-08-09 0:00:00,Vasant Estella -  Chinchwad,First Wallet Recharge,1
2532,1264,2000,Abigale Cardoz ,2022-09-03 0:00:00,Courtyard 62 - Sector 62,Others - Based on Approval,2
2213,1264,400000,Abigale Cardoz ,2022-08-09 0:00:00,Courtyard 62 - Sector 62,First Wallet Recharge,1
3032,1263,300,Abigale Cardoz ,2022-09-06 0:00:00,Tulip Ivory - Sector 70,Others - Based on Approval,2
2212,1263,100000,Abigale Cardoz ,2022-08-08 0:00:00,Tulip Ivory - Sector 70,First Wallet Recharge,1
2488,1262,13000,Abigale Cardoz ,2022-09-03 0:00:00,Assotech Blith - Sector 99A,Others - Based on Approval,2
2211,1262,100000,Abigale Cardoz ,2022-08-08 0:00:00,Assotech Blith - Sector 99A,First Wallet Recharge,1
2844,1261,8000,Abigale Cardoz ,2022-09-06 0:00:00,Regal Lake Town - Punawale,Others - Based on Approval,2
2205,1261,100000,Abigale Cardoz ,2022-08-06 0:00:00,Regal Lake Town - Punawale,First Wallet Recharge,1
2655,1260,1200,Abigale Cardoz ,2022-09-05 0:00:00,Joyville - Sector 102,Others - Based on Approval,2
2206,1260,50000,Abigale Cardoz ,2022-08-06 0:00:00,Joyville - Sector 102,First Wallet Recharge,1
2775,1259,4000,Abigale Cardoz ,2022-09-06 0:00:00,Orris Market 89 - Sector 89,Others - Based on Approval,2
2204,1259,500000,Abigale Cardoz ,2022-08-06 0:00:00,Orris Market 89 - Sector 89,First Wallet Recharge,1
2202,1258,50000,Abigale Cardoz ,2022-08-06 0:00:00,Nirlon Serene - Palghar West,First Wallet Recharge,1
2908,1257,36000,Abigale Cardoz ,2022-09-06 0:00:00,Shreeji Atlantis - Malad West ,Others - Based on Approval,2
2210,1257,100000,Abigale Cardoz ,2022-08-08 0:00:00,Shreeji Atlantis - Malad West ,First Wallet Recharge,1
2455,1256,12000,Abigale Cardoz ,2022-09-03 0:00:00,Aloha - Palghar West,Others - Based on Approval,2
2201,1256,100000,Abigale Cardoz ,2022-08-06 0:00:00,Aloha - Palghar West,First Wallet Recharge,1
2687,1255,18000,Abigale Cardoz ,2022-09-05 0:00:00,Landmark Heritage - Panvel,Others - Based on Approval,3
2224,1255,450000,Abigale Cardoz ,2022-08-10 0:00:00,Landmark Heritage - Panvel,Top up from Developer,2
2200,1255,50000,Abigale Cardoz ,2022-08-06 0:00:00,Landmark Heritage - Panvel,First Wallet Recharge,1
2527,1254,14500,Abigale Cardoz ,2022-09-03 0:00:00,Codename Vikhroli 24 - Vikhroli East,Others - Based on Approval,3
2382,1254,81900,Vaibhav Shinde,2022-08-27 0:00:00,Codename Vikhroli 24 - Vikhroli East,Top-up From Developer - Differential amount..,2
2203,1254,100000,Abigale Cardoz ,2022-08-06 0:00:00,Codename Vikhroli 24 - Vikhroli East,First Wallet Recharge,1
2696,1253,4000,Abigale Cardoz ,2022-09-05 0:00:00,Madonna - Chembur East,Others - Based on Approval,2
2195,1253,75000,Abigale Cardoz ,2022-08-06 0:00:00,Madonna - Chembur East,First Wallet Recharge,1
2441,1252,20000,Abigale Cardoz ,2022-09-03 0:00:00,Acres Espacer - Malad West,Others - Based on Approval,2
2196,1252,100000,Abigale Cardoz ,2022-08-06 0:00:00,Acres Espacer - Malad West,First Wallet Recharge,1
2501,1250,4000,Abigale Cardoz ,2022-09-03 0:00:00,BCD Emprasa - Hoskote,Others - Based on Approval,2
2189,1250,500000,Abigale Cardoz ,2022-08-05 0:00:00,BCD Emprasa - Hoskote,First Wallet Recharge,1
2188,1249,500000,Abigale Cardoz ,2022-08-05 0:00:00,GLS Courtyard - Sector 95,First Wallet Recharge,1
2186,1248,21168,Abigale Cardoz ,2022-08-05 0:00:00,Sapphire - Whitefield,First Wallet Recharge,1
2770,1247,1000,Abigale Cardoz ,2022-09-06 0:00:00,Orbisoul 46 Downtown - Baner,Others - Based on Approval,2
2185,1247,100000,Abigale Cardoz ,2022-08-05 0:00:00,Orbisoul 46 Downtown - Baner,First Wallet Recharge,1
2181,1246,100000,Abigale Cardoz ,2022-08-05 0:00:00,Pyramid Elements - Airoli ,First Wallet Recharge,1
3029,1245,2000,Abigale Cardoz ,2022-09-06 0:00:00,Trinity Paradise - Thane,Others - Based on Approval,2
2179,1245,100000,Abigale Cardoz ,2022-08-05 0:00:00,Trinity Paradise - Thane,First Wallet Recharge,1
2664,1244,6300,Abigale Cardoz ,2022-09-05 0:00:00,Kalyan Vihar - Kalyan,Others - Based on Approval,2
2178,1244,40000,Abigale Cardoz ,2022-08-05 0:00:00,Kalyan Vihar - Kalyan,First Wallet Recharge,1
2541,1243,11000,Abigale Cardoz ,2022-09-03 0:00:00,Divine Dazzle - Rahatani,Others - Based on Approval,2
2180,1243,100000,Abigale Cardoz ,2022-08-05 0:00:00,Divine Dazzle - Rahatani,First Wallet Recharge,1
2177,1242,50000,Abigale Cardoz ,2022-08-05 0:00:00,Pinnacle City - Ranjangaon,First Wallet Recharge,1
2958,1241,6000,Abigale Cardoz ,2022-09-06 0:00:00,Silver City Phase 2 - Chikhali ,Others - Based on Approval,2
2184,1241,100000,Abigale Cardoz ,2022-08-05 0:00:00,Silver City Phase 2 - Chikhali ,First Wallet Recharge,1
2094,1240,50000,Abigale Cardoz ,2022-08-04 0:00:00,Onyx Business 52 -  Kondhwa Budruk,First Wallet Recharge,1
2092,1239,50000,Abigale Cardoz ,2022-08-04 0:00:00,Blue Lotus - Sopan Baug,First Wallet Recharge,1
2860,1238,10000,Abigale Cardoz ,2022-09-06 0:00:00,Sai Audumbar - Punawale ,Others - Based on Approval,2
2091,1238,100000,Abigale Cardoz ,2022-08-04 0:00:00,Sai Audumbar - Punawale ,First Wallet Recharge,1
2090,1237,100000,Abigale Cardoz ,2022-08-04 0:00:00,Rigved Kingston - Nigdi Pradhikaran,First Wallet Recharge,1
2788,1236,27000,Abigale Cardoz ,2022-09-06 0:00:00,Pari Towers - Narhe,Others - Based on Approval,2
2039,1236,100000,Abigale Cardoz ,2022-08-04 0:00:00,Pari Towers - Narhe,First Wallet Recharge,1
2038,1235,100000,Abigale Cardoz ,2022-08-04 0:00:00,Yashwant Society - Baner,First Wallet Recharge,1
2656,1234,30000,Abigale Cardoz ,2022-09-05 0:00:00,JP Symphony - Ambernath East ,Others - Based on Approval,2
2037,1234,100000,Abigale Cardoz ,2022-08-04 0:00:00,JP Symphony - Ambernath East ,First Wallet Recharge,1
2036,1233,300000,Abigale Cardoz ,2022-08-04 0:00:00,One 45 Eden - Ghatkopar East,First Wallet Recharge,1
3053,1232,200000,Vaibhav Shinde,2022-09-09 0:00:00,Cornerwalk - Sector 74,Top-up From Developer - 2L transferred from Atrium,3
2530,1232,1000,Abigale Cardoz ,2022-09-03 0:00:00,Cornerwalk - Sector 74,Others - Based on Approval,2
2035,1232,100000,Abigale Cardoz ,2022-08-04 0:00:00,Cornerwalk - Sector 74,First Wallet Recharge,1
2924,1231,3000,Abigale Cardoz ,2022-09-06 0:00:00,Vishwapriya Vertical Garden  - Mysore Road ,Others - Based on Approval,2
1923,1231,500000,Abigale Cardoz ,2022-08-03 0:00:00,Vishwapriya Vertical Garden  - Mysore Road ,First Wallet Recharge,1
1827,1230,100000,Abigale Cardoz ,2022-08-03 0:00:00,Prive 73 - Sector 73,First Wallet Recharge,1
3025,1229,21000,Abigale Cardoz ,2022-09-06 0:00:00,The Watergrove - Electronic City ,Others - Based on Approval,2
1793,1229,25000,Abigale Cardoz ,2022-08-03 0:00:00,The Watergrove - Electronic City ,First Wallet Recharge,1
1828,1228,100000,Abigale Cardoz ,2022-08-03 0:00:00,Surbacon Cedar - Electronic City ,First Wallet Recharge,1
3052,1227,-200000,Vaibhav Shinde,2022-09-09 0:00:00,M3M Atrium 57 - Sector 57,Other - 2L transferred to cornerwalk ,3
2694,1227,1000,Abigale Cardoz ,2022-09-05 0:00:00,M3M Atrium 57 - Sector 57,Others - Based on Approval,2
1687,1227,500000,Abigale Cardoz ,2022-08-02 0:00:00,M3M Atrium 57 - Sector 57,First Wallet Recharge,1
3110,1226,100000,Abigale Cardoz ,2022-09-18 0:00:00,M3M Capital 113 - Sector 113,Top-up From Developer - Advanced top up based on approval ,3
2695,1226,12000,Abigale Cardoz ,2022-09-05 0:00:00,M3M Capital 113 - Sector 113,Others - Based on Approval,2
1688,1226,500000,Abigale Cardoz ,2022-08-02 0:00:00,M3M Capital 113 - Sector 113,First Wallet Recharge,1
2804,1225,5000,Abigale Cardoz ,2022-09-06 0:00:00,Peace Paramount - Yelahanka,Others - Based on Approval,2
1683,1225,25000,Abigale Cardoz ,2022-08-02 0:00:00,Peace Paramount - Yelahanka,First Wallet Recharge,1
1681,1224,50000,Abigale Cardoz ,2022-08-02 0:00:00,Pushpam Sanskruti - Karjat ,First Wallet Recharge,1
1680,1223,25000,Abigale Cardoz ,2022-08-02 0:00:00,Ika Botique Residences - Banashankari ,First Wallet Recharge,1
2790,1222,1000,Abigale Cardoz ,2022-09-06 0:00:00,Parinee i	- Andheri West ,Others - Based on Approval,2
1679,1222,100000,Abigale Cardoz ,2022-08-02 0:00:00,Parinee i	- Andheri West ,First Wallet Recharge,1
2805,1221,3000,Abigale Cardoz ,2022-09-06 0:00:00,Peace Sapphire - Vijayanagar,Others - Based on Approval,2
1678,1221,25000,Abigale Cardoz ,2022-08-02 0:00:00,Peace Sapphire - Vijayanagar,First Wallet Recharge,1
2663,1220,30000,Abigale Cardoz ,2022-09-05 0:00:00,Kalpataru Vivant - Jogeshwari East,Others - Based on Approval,2
1606,1220,100000,Abigale Cardoz ,2022-08-01 0:00:00,Kalpataru Vivant - Jogeshwari East,First Wallet Recharge,1
1669,1219,50000,Abigale Cardoz ,2022-08-02 0:00:00,MDVR SV Shelters -  Chandapura,First Wallet Recharge,1
1668,1218,100000,Abigale Cardoz ,2022-08-02 0:00:00,Sonesta Melody - Panathur Road ,First Wallet Recharge,1
2750,1217,1000,Abigale Cardoz ,2022-09-06 0:00:00,Nava Nakshatra Aero Bliss - Devanahalli,Others - Based on Approval,2
1682,1217,25000,Abigale Cardoz ,2022-08-02 0:00:00,Nava Nakshatra Aero Bliss - Devanahalli,First Wallet Recharge,1
3010,1216,3000,Abigale Cardoz ,2022-09-06 0:00:00,The Amaryllis - Central Delhi,Others - Based on Approval,2
1585,1216,1000000,Abigale Cardoz ,2022-07-30 0:00:00,The Amaryllis - Central Delhi,First Wallet Recharge,1
2558,1215,44000,Abigale Cardoz ,2022-09-03 0:00:00,DZ City - Mumbra ,Others - Based on Approval,2
1587,1215,200000,Abigale Cardoz ,2022-07-30 0:00:00,DZ City - Mumbra ,First Wallet Recharge,1
2965,1214,19000,Abigale Cardoz ,2022-09-06 0:00:00,SmartCode:- Hi-Fi Living - Dombivali East,Others - Based on Approval,2
1586,1214,100000,Abigale Cardoz ,2022-07-30 0:00:00,SmartCode:- Hi-Fi Living - Dombivali East,First Wallet Recharge,1
1596,1213,25000,Abigale Cardoz ,2022-08-01 0:00:00,NR Orchid Gardenia - Thanisandra Main Road,First Wallet Recharge,1
2956,1212,6000,Abigale Cardoz ,2022-09-06 0:00:00,Signum Plaza 37d - Sector 37D,Others - Based on Approval,3
2241,1212,50000,Vaibhav Shinde,2022-08-13 0:00:00,Signum Plaza 37d - Sector 37D,Top up by Developer - 50K Transferred from SGK,2
1582,1212,30000,Abigale Cardoz ,2022-07-30 0:00:00,Signum Plaza 37d - Sector 37D,First Wallet Recharge,1
3112,1211,200000,Vaibhav Shinde,2022-09-18 0:00:00,Signature Global PARK 4 & 5 - Sohna,Top-up From Developer - Advance top up based on approval,4
2955,1211,92000,Abigale Cardoz ,2022-09-06 0:00:00,Signature Global PARK 4 & 5 - Sohna,Others - Based on Approval,3
2264,1211,-50000,Vaibhav Shinde,2022-08-15 0:00:00,Signature Global PARK 4 & 5 - Sohna,Other - 50K Transferred to Signum Plaza,2
1581,1211,1000000,Abigale Cardoz ,2022-07-29 0:00:00,Signature Global PARK 4 & 5 - Sohna,First Wallet Recharge,1
2637,1210,4000,Abigale Cardoz ,2022-09-05 0:00:00,Hoysala Hallmark Lalith - Hebbal,Others - Based on Approval,2
1580,1210,50000,Abigale Cardoz ,2022-07-29 0:00:00,Hoysala Hallmark Lalith - Hebbal,First Wallet Recharge,1
1579,1209,100000,Abigale Cardoz ,2022-07-29 0:00:00,Spirit Of One - Whitefield,First Wallet Recharge,1
2993,1207,2000,Abigale Cardoz ,2022-09-06 0:00:00,Suncity Vatsal Valley - Sector 02,Others - Based on Approval,3
2103,1207,3000,Abigale Cardoz ,2022-08-04 0:00:00,Suncity Vatsal Valley - Sector 02,Others - Based on Approval,2
1573,1207,500000,Abigale Cardoz ,2022-07-28 0:00:00,Suncity Vatsal Valley - Sector 02,First Wallet Recharge,1
2855,1206,7200,Abigale Cardoz ,2022-09-06 0:00:00,RR Signature - Thanisandra Main Road,Others - Based on Approval,2
1570,1206,100000,Abigale Cardoz ,2022-07-28 0:00:00,RR Signature - Thanisandra Main Road,First Wallet Recharge,1
1569,1205,100000,Abigale Cardoz ,2022-07-28 0:00:00,Bhive - Koramanagala ,First Wallet Recharge,1
2562,1204,29000,Abigale Cardoz ,2022-09-03 0:00:00,Nice World - Mumbra ,Others - Based on Approval,2
1568,1204,100000,Abigale Cardoz ,2022-07-28 0:00:00,Nice World - Mumbra ,First Wallet Recharge,1
2525,1203,11400,Abigale Cardoz ,2022-09-03 0:00:00,Codename 8 Petals - Electronic City Phase 1,Others - Based on Approval,4
1709,1203,1800,Abigale Cardoz ,2022-08-03 0:00:00,Codename 8 Petals - Electronic City Phase 1,Others - Based on Approval,3
1575,1203,50000,Vaibhav Shinde,2022-07-29 0:00:00,Codename 8 Petals - Electronic City Phase 1,Top up By Developer - 1L Transferred from Vrindhavan,2
1567,1203,50000,Abigale Cardoz ,2022-07-28 0:00:00,Codename 8 Petals - Electronic City Phase 1,First Wallet Recharge,1
2801,1202,11000,Abigale Cardoz ,2022-09-06 0:00:00,Passcode Realhomes - Hadapsar,Others - Based on Approval,3
1947,1202,1000,Abigale Cardoz ,2022-08-03 0:00:00,Passcode Realhomes - Hadapsar,Others - Based on Approval,2
1566,1202,500000,Abigale Cardoz ,2022-07-28 0:00:00,Passcode Realhomes - Hadapsar,First Wallet Recharge,1
1564,1201,200000,Abigale Cardoz ,2022-07-28 0:00:00,The Virtuoso - Old Madras Road ,First Wallet Recharge,1
2771,1200,31000,Abigale Cardoz ,2022-09-06 0:00:00,Orchid Piccadilly - Thanisandra Main Road,Others - Based on Approval,2
1563,1200,100000,Abigale Cardoz ,2022-07-28 0:00:00,Orchid Piccadilly - Thanisandra Main Road,First Wallet Recharge,1
2772,1199,20000,Abigale Cardoz ,2022-09-06 0:00:00,Orchid Whitefield - Whitefield,Others - Based on Approval,2
1562,1199,100000,Abigale Cardoz ,2022-07-28 0:00:00,Orchid Whitefield - Whitefield,First Wallet Recharge,1
3007,1198,9300,Abigale Cardoz ,2022-09-06 0:00:00,Tharwani Majestic - Kalyan,Others - Based on Approval,2
1561,1198,50000,Abigale Cardoz ,2022-07-27 0:00:00,Tharwani Majestic - Kalyan,First Wallet Recharge,1
3006,1197,32000,Abigale Cardoz ,2022-09-06 0:00:00,Thanekar Palacio - Badlapur East ,Others - Based on Approval,2
1556,1197,100000,Abigale Cardoz ,2022-07-27 0:00:00,Thanekar Palacio - Badlapur East ,First Wallet Recharge,1
2661,1196,8700,Abigale Cardoz ,2022-09-05 0:00:00,Kalashree Bageshree - Nanded City,Others - Based on Approval,3
1830,1196,4800,Abigale Cardoz ,2022-08-03 0:00:00,Kalashree Bageshree - Nanded City,Others - Based on Approval,2
1538,1196,100000,Abigale Cardoz ,2022-07-26 0:00:00,Kalashree Bageshree - Nanded City,First Wallet Recharge,1
2581,1195,3600,Abigale Cardoz ,2022-09-04 0:00:00,Falcon Towers - Loni Kalbhor,Others - Based on Approval,3
1758,1195,2400,Abigale Cardoz ,2022-08-03 0:00:00,Falcon Towers - Loni Kalbhor,Others - Based on Approval,2
1539,1195,100000,Abigale Cardoz ,2022-07-26 0:00:00,Falcon Towers - Loni Kalbhor,First Wallet Recharge,1
2154,1194,300,Abigale Cardoz ,2022-08-04 0:00:00,Vertical Alcinia - NIBM Annexe,Others - Based on Approval,2
1540,1194,50000,Abigale Cardoz ,2022-07-26 0:00:00,Vertical Alcinia - NIBM Annexe,First Wallet Recharge,1
2918,1193,1000,Abigale Cardoz ,2022-09-06 0:00:00,West avenue - Bremen Chowk,Others - Based on Approval,3
2165,1193,1000,Abigale Cardoz ,2022-08-04 0:00:00,West avenue - Bremen Chowk,Others - Based on Approval,2
1527,1193,200000,Abigale Cardoz ,2022-07-26 0:00:00,West avenue - Bremen Chowk,First Wallet Recharge,1
1528,1192,100000,Abigale Cardoz ,2022-07-26 0:00:00,AMC Avenue - NIBM Annexe,First Wallet Recharge,1
2513,1191,7000,Abigale Cardoz ,2022-09-03 0:00:00,Bright Aristo - Kesnand ,Others - Based on Approval,2
1529,1191,100000,Abigale Cardoz ,2022-07-26 0:00:00,Bright Aristo - Kesnand ,First Wallet Recharge,1
2552,1190,2400,Abigale Cardoz ,2022-09-03 0:00:00,DS MAX Sky Shubham - KR Puram,Others - Based on Approval,2
1525,1190,100000,Vaibhav Shinde,2022-07-26 0:00:00,DS MAX Sky Shubham - KR Puram,First Wallet Recharge,1
1535,1189,25000,Abigale Cardoz ,2022-07-26 0:00:00,NR Rose Wood Estate - International Airport,First Wallet Recharge,1
2523,1188,2400,Abigale Cardoz ,2022-09-03 0:00:00,Classique Windchimes - Yelahanka,Others - Based on Approval,4
